137	1	0.4049	-0.1515	-0.8245	0.1017
138	1	-0.4142	-0.9116	0.1629	0.2515
139	1	-1.0224	-0.4897	-0.4869	2.5469
140	1	0.8465	-0.7806	0.0811	-0.9989
141	1	-0.0254	-0.0078	-1.2066	-0.0735
142	1	-0.0835	1.1156	0.0941	-2.5492
143	1	-0.7272	1.4762	1.2118	0.2716
144	1	0.1555	0.8343	-0.4020	0.8749
145	1	0.2963	-0.5868	0.5734	-0.1783
146	1	1.4114	-2.4385	0.0427	-0.2055
147	1	0.0312	0.5363	0.2693	0.2970
148	1	-0.1444	-1.7037	1.0606	-1.5583
149	1	-1.2743	-1.2050	-0.5855	-1.2956
150	1	0.5289	0.6826	0.0401	0.6225
151	1	-1.2214	-0.2787	-1.2504	0.5654
152	1	0.7022	1.1387	-1.0357	-0.0650
153	1	0.8447	-1.9279	-0.9801	0.0009
154	1	-1.7594	1.7606	-2.2841	0.1995
155	1	1.5369	-1.9516	-0.9554	-0.2686
156	1	-0.6735	-0.0199	0.1084	1.3336
157	1	0.9529	-0.5434	0.0845	-0.1185
158	1	0.7692	-0.6861	-2.0250	-0.3710
159	1	0.9207	-0.4252	0.5012	-0.4572
160	1	-0.4525	1.0539	0.5732	-0.3689
161	1	-0.7600	-0.3259	1.8060	0.4173
162	1	2.4420	-1.4534	-0.4930	-0.8505
163	1	0.6788	0.0627	3.0120	-0.8066
164	1	1.3170	1.6355	-0.5768	0.9602
165	1	-0.2341	-0.2817	-0.0292	0.4005
166	1	-0.0791	0.1598	-1.2729	0.9658
167	1	1.8705	0.7817	0.4569	1.0720
168	1	-0.9097	0.4773	1.2737	0.3323
169	1	0.3728	-1.0554	0.9892	2.0130
170	1	-0.0769	-0.2291	0.1490	0.3587
171	1	1.9209	2.1602	-0.4221	-0.5860
172	1	2.6070	-0.2714	-0.3741	0.8846
173	1	0.3892	-1.3294	-0.3241	0.3159
174	1	-0.4277	-1.4995	-0.4279	-0.0858
175	1	0.8417	-0.9829	-0.2780	0.3936
176	1	2.2171	0.3104	0.6656	-0.7384
177	1	0.4986	-2.3373	0.5704	0.2220
178	1	0.5089	-0.5648	0.4410	-0.1045
179	1	0.3168	-1.2992	0.3421	0.3431
180	1	-1.4806	-0.0773	-1.5147	3.6993
181	1	0.2843	-0.7247	0.2937	-0.0400
182	1	1.8757	1.9785	0.4083	-0.1619
183	1	1.4883	-1.0124	0.6673	-0.1121
184	1	-0.0153	1.8552	0.8566	0.3951
185	1	-0.5714	-2.3157	0.3976	-0.4710
186	1	-1.1818	0.7849	0.1277	0.0439
187	1	-0.0530	1.1840	-0.9859	1.2114
188	1	0.6094	-1.2868	1.1534	-0.3669
189	1	-0.6139	-0.2375	-1.0546	-0.7394
190	1	-0.2579	1.4145	0.4325	0.6658
191	1	-0.0499	0.0210	-1.7785	-0.1616
192	1	-0.8744	0.6401	0.8024	1.8653
193	1	-0.3238	0.0711	-0.6970	-0.2558
194	1	0.6119	0.1573	1.4634	-0.2119
195	1	-0.2290	-1.7684	0.8531	-1.4064
196	1	0.1162	-1.0667	0.2392	-1.0729
197	1	-1.9378	-0.5893	0.3528	0.3864
198	1	-0.6457	-0.0987	-1.2770	1.8389
199	1	-1.0739	-1.1441	-1.1601	-0.2237
200	1	-0.6097	-0.6997	1.6348	-0.0895
